userid,interface,commandsetid,parentisdiff,time,errors,commandid,parenterrors
WygZRW1ZN,C,1,t,2179,0,15,0
-1pFPzJ-V,R,1,t,2249,0,15,0
WygZRW1ZN,C,1,f,2310,0,23,0
-1pFPzJ-V,R,1,t,5275,0,11,0
WygZRW1ZN,C,1,t,2766,0,4,0
-1pFPzJ-V,R,1,f,1747,0,4,0
WygZRW1ZN,C,1,t,2076,0,23,0
-1pFPzJ-V,R,1,t,2427,0,54,0
WygZRW1ZN,C,1,t,2187,0,55,0
-1pFPzJ-V,R,1,t,2476,0,15,0
WygZRW1ZN,C,1,t,2004,0,11,0
-1pFPzJ-V,R,1,t,2221,0,55,0
WygZRW1ZN,C,1,f,3375,0,4,0
-1pFPzJ-V,R,1,f,2131,0,55,0
-1pFPzJ-V,R,1,f,1347,0,54,0
-1pFPzJ-V,R,1,t,2878,0,23,0
WygZRW1ZN,C,1,t,8856,0,55,0
-1pFPzJ-V,R,1,t,2412,0,54,0
-1pFPzJ-V,R,1,f,1267,0,55,0
WygZRW1ZN,C,1,t,1782,0,11,0
-1pFPzJ-V,R,1,f,1390,0,54,0
WygZRW1ZN,C,1,t,2249,0,23,0
-1pFPzJ-V,R,1,t,3076,0,11,0
WygZRW1ZN,C,1,t,2493,0,4,0
-1pFPzJ-V,R,1,f,1393,0,4,0
WygZRW1ZN,C,1,t,2072,0,55,0
-1pFPzJ-V,R,1,t,2743,0,55,0
WygZRW1ZN,C,1,t,2658,0,4,0
-1pFPzJ-V,R,1,t,2622,0,23,0
-1pFPzJ-V,R,1,f,1265,0,15,0
WygZRW1ZN,C,1,t,2581,0,54,0
-1pFPzJ-V,R,1,t,3039,0,11,0
WygZRW1ZN,C,1,t,2216,0,11,0
-1pFPzJ-V,R,1,t,2377,0,15,0
WygZRW1ZN,C,1,f,4820,0,4,0
-1pFPzJ-V,R,1,t,3373,0,11,0
WygZRW1ZN,C,1,t,2171,0,15,0
-1pFPzJ-V,R,1,f,1725,0,4,0
WygZRW1ZN,C,1,t,1792,0,54,0
-1pFPzJ-V,R,1,t,2950,0,54,0
WygZRW1ZN,C,1,f,1761,0,54,0
-1pFPzJ-V,R,1,f,1623,0,54,0
WygZRW1ZN,C,1,t,2091,0,23,0
-1pFPzJ-V,R,1,t,3160,0,11,0
WygZRW1ZN,C,1,t,2025,0,11,0
-1pFPzJ-V,R,1,f,2065,0,4,0
WygZRW1ZN,C,1,t,3872,0,55,0
-1pFPzJ-V,R,1,t,2628,0,55,0
-1pFPzJ-V,R,1,t,2899,0,4,0
WkHSSQ1ZN,R,0,f,1289,0,0,0
WygZRW1ZN,C,1,t,6357,1,15,0
WkHSSQ1ZN,R,0,t,1990,0,50,0
-1pFPzJ-V,R,1,t,3084,0,23,0
WkHSSQ1ZN,R,0,t,1694,0,0,0
WygZRW1ZN,C,1,t,1880,0,11,0
WkHSSQ1ZN,R,0,f,1103,0,0,0
WygZRW1ZN,C,1,t,1914,0,15,0
WkHSSQ1ZN,R,0,t,3389,0,55,0
WygZRW1ZN,C,1,t,2521,0,4,0
WkHSSQ1ZN,R,0,f,1363,0,55,0
WygZRW1ZN,C,1,t,2018,0,23,0
WkHSSQ1ZN,R,0,t,2305,0,16,0
WkHSSQ1ZN,R,0,f,1160,0,16,0
WygZRW1ZN,C,1,t,1779,0,55,0
WkHSSQ1ZN,R,0,f,1441,0,19,0
WkHSSQ1ZN,R,0,t,2470,0,55,0
WygZRW1ZN,C,1,t,4538,0,15,0
WkHSSQ1ZN,R,0,t,1631,0,0,0
WygZRW1ZN,C,1,t,1862,0,54,0
WkHSSQ1ZN,R,0,t,1886,0,16,0
WygZRW1ZN,C,1,t,1861,0,23,0
WkHSSQ1ZN,R,0,f,1137,0,19,0
WkHSSQ1ZN,R,0,f,1082,0,19,0
WygZRW1ZN,C,1,t,1690,0,54,0
WkHSSQ1ZN,R,0,t,3046,0,50,0
WkHSSQ1ZN,R,0,t,1840,0,19,0
WkHSSQ1ZN,R,0,t,1552,0,0,0
WkHSSQ1ZN,R,0,t,1930,0,50,0
WkHSSQ1ZN,R,0,t,2565,0,0,0
WkHSSQ1ZN,R,0,f,1674,0,2,0
WkHSSQ1ZN,R,0,t,1966,0,55,0
WkHSSQ1ZN,R,0,t,1778,0,19,0
WkHSSQ1ZN,R,0,f,1466,0,19,0
WkHSSQ1ZN,R,0,f,1064,0,16,0
WkHSSQ1ZN,R,0,t,2058,0,50,0
WkHSSQ1ZN,R,0,t,1889,0,0,0
WkHSSQ1ZN,R,0,t,2238,0,55,1
WkHSSQ1ZN,R,0,t,1921,0,16,0
WkHSSQ1ZN,R,0,f,2496,0,16,0
WkHSSQ1ZN,R,0,t,1937,0,2,0
WkHSSQ1ZN,R,0,f,1179,0,2,0
WkHSSQ1ZN,R,0,f,1151,0,2,0
WkHSSQ1ZN,R,0,f,1067,0,2,0
WkHSSQ1ZN,R,0,t,2072,0,50,0
WkHSSQ1ZN,R,0,f,1247,0,50,0
WkHSSQ1ZN,R,0,t,2800,0,19,1
WkHSSQ1ZN,R,0,t,3095,0,2,1
WkHSSQ1ZN,R,0,t,1912,0,16,0
WkHSSQ1ZN,R,0,t,2461,0,50,0
WkHSSQ1ZN,R,0,t,1832,0,2,0
WkHSSQ1ZN,C,0,f,1237,0,19,0
WkHSSQ1ZN,C,0,t,2041,0,50,0
WkHSSQ1ZN,C,0,t,1136,0,0,0
WkHSSQ1ZN,C,0,t,1640,0,55,0
WkHSSQ1ZN,C,0,t,1313,0,16,0
WkHSSQ1ZN,C,0,f,1002,0,16,0
WkHSSQ1ZN,C,0,t,1646,0,50,0
WkHSSQ1ZN,C,0,t,1277,0,0,0
WkHSSQ1ZN,C,0,f,1161,0,2,0
WkHSSQ1ZN,C,0,t,1704,0,55,0
WkHSSQ1ZN,C,0,t,2477,0,0,0
WkHSSQ1ZN,C,0,t,1505,0,50,0
WkHSSQ1ZN,C,0,t,1344,0,16,0
WkHSSQ1ZN,C,0,t,1065,0,2,0
WkHSSQ1ZN,C,0,t,1265,0,55,0
WkHSSQ1ZN,C,0,f,1401,0,50,0
WkHSSQ1ZN,C,0,t,1080,0,0,0
WkHSSQ1ZN,C,0,t,1298,0,55,0
WkHSSQ1ZN,C,0,f,1313,0,55,0
WkHSSQ1ZN,C,0,f,1056,0,55,0
WkHSSQ1ZN,C,0,t,1480,0,19,0
WkHSSQ1ZN,C,0,f,1117,0,16,0
WkHSSQ1ZN,C,0,t,1473,0,50,0
WkHSSQ1ZN,C,0,t,1473,0,16,0
WkHSSQ1ZN,C,0,t,1123,0,0,0
WkHSSQ1ZN,C,0,t,1375,0,19,0
WkHSSQ1ZN,C,0,f,1094,0,16,0
WkHSSQ1ZN,C,0,t,1692,0,55,0
WkHSSQ1ZN,C,0,t,1227,0,2,0
WkHSSQ1ZN,C,0,t,1696,0,19,0
WkHSSQ1ZN,C,0,f,1307,0,19,0
WkHSSQ1ZN,C,0,t,1413,0,50,0
WkHSSQ1ZN,C,0,t,1297,0,19,0
WkHSSQ1ZN,C,0,t,1204,0,2,0
WkHSSQ1ZN,C,0,t,1716,0,16,0
WkHSSQ1ZN,C,0,t,1308,0,0,0
WkHSSQ1ZN,C,0,f,1064,0,2,0
WkHSSQ1ZN,C,0,f,1185,0,2,0
WkHSSQ1ZN,C,0,t,1341,0,19,0
WkHSSQ1ZN,C,0,t,1387,0,0,0
Zy58cVk-4,C,0,f,1673,0,0,0
Zy58cVk-4,C,0,f,5077,0,0,0
Zy58cVk-4,C,0,f,7539,0,0,0
Zy58cVk-4,C,0,t,2359,0,55,0
Zy58cVk-4,C,0,t,1744,0,0,0
Zy58cVk-4,C,0,t,7866,0,16,0
Zy58cVk-4,C,0,t,1720,0,55,0
Zy58cVk-4,C,0,f,1724,0,50,0
Zy58cVk-4,C,0,t,1692,0,2,0
Zy58cVk-4,C,0,f,1672,0,2,0
Zy58cVk-4,C,0,t,1640,0,55,0
Zy58cVk-4,C,0,t,9334,0,19,0
Zy58cVk-4,C,0,t,1567,0,55,0
Zy58cVk-4,C,0,t,1733,0,0,0
Zy58cVk-4,C,0,t,8203,0,0,0
Zy58cVk-4,C,0,t,7932,0,16,0
Zy58cVk-4,C,0,t,14823,0,16,0
Zy58cVk-4,C,0,f,1741,0,16,0
Zy58cVk-4,C,0,f,2068,0,16,0
Zy58cVk-4,C,0,t,1715,0,2,0
Zy58cVk-4,C,0,t,1737,0,19,0
Zy58cVk-4,C,0,t,1855,0,50,0
Zy58cVk-4,C,0,t,2173,0,2,0
Zy58cVk-4,C,0,t,11413,0,2,0
Zy58cVk-4,C,0,t,1985,0,16,0
Zy58cVk-4,C,0,t,2291,0,16,0
Zy58cVk-4,C,0,f,1713,0,50,0
Zy58cVk-4,C,0,t,1811,0,2,0
Zy58cVk-4,C,0,t,1916,0,19,0
Zy58cVk-4,C,0,f,14204,0,16,0
Zy58cVk-4,C,0,t,1469,0,55,0
Zy58cVk-4,C,0,t,1494,0,2,0
Zy58cVk-4,C,0,t,1810,0,50,0
Zy58cVk-4,C,0,t,6536,0,50,0
Zy58cVk-4,C,0,t,2262,0,2,0
Zy58cVk-4,C,0,t,1683,0,19,0
Zy58cVk-4,C,0,f,5295,0,19,0
Zy58cVk-4,C,0,t,1938,0,0,0
Zy58cVk-4,C,0,t,1772,0,19,0
Zy58cVk-4,C,0,f,1604,0,16,0
Zy58cVk-4,R,0,f,6609,0,19,2
Zy58cVk-4,R,0,f,8525,0,19,2
Zy58cVk-4,R,0,f,14951,0,19,2
Zy58cVk-4,R,0,t,2429,0,55,0
Zy58cVk-4,R,0,t,1888,0,2,0
Zy58cVk-4,R,0,t,3096,0,2,0
Zy58cVk-4,R,0,f,4763,0,0,0
Zy58cVk-4,R,0,f,17240,0,0,0
Zy58cVk-4,R,0,f,18729,0,0,0
Zy58cVk-4,R,0,f,29467,0,0,0
Zy58cVk-4,R,0,f,29507,0,0,0
Zy58cVk-4,R,0,f,29509,0,0,0
Zy58cVk-4,R,0,f,29513,0,0,0
Zy58cVk-4,R,0,f,29517,0,0,0
Zy58cVk-4,R,0,t,2742,0,19,0
Zy58cVk-4,R,0,t,3306,0,50,0
Zy58cVk-4,R,0,f,1576,0,50,0
Zy58cVk-4,R,0,t,2171,0,16,0
Zy58cVk-4,R,0,t,2077,0,55,0
Zy58cVk-4,R,0,t,1952,0,0,0
Zy58cVk-4,R,0,t,5212,0,0,0
Zy58cVk-4,R,0,f,1353,0,2,0
Zy58cVk-4,R,0,t,2520,0,16,0
Zy58cVk-4,R,0,t,1946,0,2,0
Zy58cVk-4,R,0,f,1000,0,2,0
Zy58cVk-4,R,0,t,2458,0,50,0
Zy58cVk-4,R,0,t,2901,0,19,0
Zy58cVk-4,R,0,f,1063,0,16,0
Zy58cVk-4,R,0,t,5236,0,50,1
Zy58cVk-4,R,0,t,2236,0,2,0
Zy58cVk-4,R,0,t,8414,0,50,0
Zy58cVk-4,R,0,t,1795,0,0,0
Zy58cVk-4,R,0,f,1259,0,0,0
Zy58cVk-4,R,0,f,1093,0,0,0
Zy58cVk-4,R,0,t,2096,0,16,0
Zy58cVk-4,R,0,t,4011,0,0,0
Zy58cVk-4,R,0,t,2239,0,50,0
ZkZ79F1WV,C,1,f,1479,0,11,0
ZkZ79F1WV,C,1,f,1368,0,4,0
ZkZ79F1WV,C,1,t,1577,0,55,0
ZkZ79F1WV,C,1,t,1859,0,15,0
ZkZ79F1WV,C,1,t,1619,0,4,0
ZkZ79F1WV,C,1,t,1504,0,55,0
ZkZ79F1WV,C,1,t,1758,0,23,0
ZkZ79F1WV,C,1,t,1656,0,11,0
ZkZ79F1WV,C,1,f,2083,0,4,0
ZkZ79F1WV,C,1,t,1343,0,55,0
ZkZ79F1WV,C,1,t,1562,0,15,0
ZkZ79F1WV,C,1,t,1641,0,55,0
ZkZ79F1WV,C,1,t,1444,0,4,0
ZkZ79F1WV,C,1,t,1398,0,23,0
ZkZ79F1WV,C,1,t,1508,0,11,0
ZkZ79F1WV,C,1,f,1225,0,11,0
ZkZ79F1WV,C,1,t,1586,0,15,0
ZkZ79F1WV,C,1,f,1508,0,15,0
ZkZ79F1WV,C,1,t,1610,0,11,0
ZkZ79F1WV,C,1,t,1833,0,23,0
ZkZ79F1WV,C,1,t,1509,0,4,0
ZkZ79F1WV,C,1,t,1451,0,54,0
ZkZ79F1WV,C,1,t,1346,0,11,0
ZkZ79F1WV,C,1,t,1369,0,23,0
ZkZ79F1WV,C,1,t,1096,0,54,0
ZkZ79F1WV,C,1,f,1167,0,54,0
ZkZ79F1WV,C,1,t,1532,0,11,0
ZkZ79F1WV,C,1,t,1464,0,55,0
ZkZ79F1WV,C,1,t,1581,0,23,0
ZkZ79F1WV,C,1,f,1369,0,23,0
ZkZ79F1WV,C,1,t,1336,0,54,0
ZkZ79F1WV,C,1,t,1812,0,15,0
ZkZ79F1WV,C,1,t,1870,0,4,0
ZkZ79F1WV,C,1,t,1528,0,54,0
ZkZ79F1WV,C,1,f,1545,0,55,0
ZkZ79F1WV,C,1,f,1651,0,54,0
ZkZ79F1WV,C,1,t,1537,0,23,0
ZkZ79F1WV,C,1,f,1944,0,15,0
ZkZ79F1WV,C,1,t,1845,0,54,0
ZkZ79F1WV,C,1,f,1767,0,55,0
ZkZ79F1WV,R,1,f,2695,0,4,0
ZkZ79F1WV,R,1,f,4229,0,4,0
ZkZ79F1WV,R,1,f,5493,0,4,0
ZkZ79F1WV,R,1,f,5833,0,4,0
ZkZ79F1WV,R,1,t,3357,0,15,0
ZkZ79F1WV,R,1,t,2271,0,54,0
ZkZ79F1WV,R,1,t,2593,0,23,0
ZkZ79F1WV,R,1,f,1837,0,15,0
ZkZ79F1WV,R,1,f,1324,0,15,0
ZkZ79F1WV,R,1,t,2536,0,54,0
ZkZ79F1WV,R,1,f,1177,0,54,0
ZkZ79F1WV,R,1,t,10289,0,11,5
ZkZ79F1WV,R,1,f,2026,0,11,0
ZkZ79F1WV,R,1,f,1976,0,11,0
ZkZ79F1WV,R,1,t,6215,0,55,0
ZkZ79F1WV,R,1,t,2431,0,4,0
ZkZ79F1WV,R,1,f,1027,0,4,0
ZkZ79F1WV,R,1,t,2800,0,23,0
ZkZ79F1WV,R,1,f,1196,0,23,0
ZkZ79F1WV,R,1,f,1765,0,15,0
ZkZ79F1WV,R,1,f,1697,0,23,0
ZkZ79F1WV,R,1,t,6529,0,11,0
ZkZ79F1WV,R,1,t,2878,0,55,0
ZkZ79F1WV,R,1,f,1952,0,54,0
ZkZ79F1WV,R,1,f,1779,0,55,0
ZkZ79F1WV,R,1,f,1489,0,54,0
ZkZ79F1WV,R,1,t,3082,0,11,0
ZkZ79F1WV,R,1,t,10429,0,54,0
ZkZ79F1WV,R,1,f,2471,0,55,0
ZkZ79F1WV,R,1,t,2491,0,4,0
ZkZ79F1WV,R,1,t,3011,0,23,0
ZkZ79F1WV,R,1,t,2415,0,11,0
ZkZ79F1WV,R,1,f,1589,0,4,0
ZkZ79F1WV,R,1,t,2195,0,15,0
ZkZ79F1WV,R,1,f,1524,0,23,0
ZkZ79F1WV,R,1,t,2455,0,11,0
ZkZ79F1WV,R,1,t,6003,0,55,0
ZkZ79F1WV,R,1,f,1791,0,54,0
ZkZ79F1WV,R,1,t,3232,0,15,0
ZkZ79F1WV,R,1,t,2642,0,4,0
ZyZnkcJbN,R,0,f,4374,0,19,0
ZyZnkcJbN,R,0,t,4293,0,55,0
ZyZnkcJbN,R,0,t,2257,0,2,0
ZyZnkcJbN,R,0,t,8313,0,2,0
ZyZnkcJbN,R,0,t,6104,0,50,0
ZyZnkcJbN,R,0,t,2280,0,2,0
ZyZnkcJbN,R,0,t,4005,0,55,0
ZyZnkcJbN,R,0,t,2632,0,16,0
ZyZnkcJbN,R,0,t,3910,0,50,0
ZyZnkcJbN,R,0,t,2335,0,16,0
ZyZnkcJbN,R,0,t,2105,0,2,0
ZyZnkcJbN,R,0,t,4031,0,19,0
ZyZnkcJbN,R,0,t,2222,0,2,0
ZyZnkcJbN,R,0,t,4179,0,19,0
ZyZnkcJbN,R,0,t,2263,0,0,0
ZyZnkcJbN,R,0,t,4199,0,50,0
ZyZnkcJbN,R,0,t,1968,0,0,0
ZyZnkcJbN,R,0,f,1638,0,2,0
ZyZnkcJbN,R,0,f,1540,0,2,0
ZyZnkcJbN,R,0,t,2785,0,50,0
ZyZnkcJbN,R,0,t,2683,0,19,0
ZyZnkcJbN,R,0,f,2383,0,16,0
ZyZnkcJbN,R,0,t,1821,0,0,0
ZyZnkcJbN,R,0,t,4501,0,19,0
ZyZnkcJbN,R,0,t,17434,0,19,0
ZyZnkcJbN,R,0,t,4056,0,55,0
-J-vM9JZV,C,0,f,11833,0,19,0
-J-vM9JZV,C,0,f,2929,0,16,0
ZyZnkcJbN,R,0,t,6503,0,19,0
-J-vM9JZV,C,0,t,3728,0,50,0
ZyZnkcJbN,R,0,t,2783,0,50,0
-J-vM9JZV,C,0,t,2138,0,16,0
ZyZnkcJbN,R,0,t,2425,0,16,0
-J-vM9JZV,C,0,t,2818,0,2,0
ZyZnkcJbN,R,0,f,1606,0,16,0
-J-vM9JZV,C,0,f,2201,0,0,0
ZyZnkcJbN,R,0,t,2019,0,0,0
ZyZnkcJbN,R,0,f,1076,0,0,0
ZyZnkcJbN,R,0,t,2546,0,16,0
ZyZnkcJbN,R,0,f,1685,0,19,0
-J-vM9JZV,C,0,f,3413,0,0,0
ZyZnkcJbN,R,0,t,4670,0,55,0
-J-vM9JZV,C,0,t,2795,0,55,0
ZyZnkcJbN,R,0,t,3613,0,50,0
ZyZnkcJbN,R,0,f,1422,0,55,0
-J-vM9JZV,C,0,f,2077,0,0,0
-J-vM9JZV,C,0,f,2455,0,19,0
-J-vM9JZV,C,0,t,2335,0,50,0
-J-vM9JZV,C,0,t,2420,0,16,0
-J-vM9JZV,C,0,t,2140,0,0,0
-J-vM9JZV,C,0,t,2705,0,19,0
-J-vM9JZV,C,0,t,2137,0,19,0
-J-vM9JZV,C,0,t,2169,0,16,0
-J-vM9JZV,C,0,t,1970,0,2,0
-J-vM9JZV,C,0,f,4135,0,55,0
-J-vM9JZV,C,0,t,2411,0,16,0
-J-vM9JZV,C,0,t,2181,0,50,0
-J-vM9JZV,C,0,f,2000,0,19,0
-J-vM9JZV,C,0,t,2190,0,19,0
-J-vM9JZV,C,0,f,2477,0,0,0
-J-vM9JZV,C,0,f,2444,0,2,0
ZyZnkcJbN,R,0,t,2206,0,2,0
-J-vM9JZV,C,0,t,2695,0,16,0
ZyZnkcJbN,R,0,t,1684,0,0,0
-J-vM9JZV,C,0,t,2305,0,0,0
-J-vM9JZV,C,0,f,2157,0,0,0
ZyZnkcJbN,R,0,t,1596,0,0,0
-J-vM9JZV,C,0,t,2531,0,16,0
-J-vM9JZV,C,0,f,2386,0,50,0
-J-vM9JZV,C,0,t,2115,0,50,0
-J-vM9JZV,C,0,f,2009,0,2,0
-J-vM9JZV,C,0,t,2644,0,2,0
-J-vM9JZV,C,0,t,2731,0,55,0
-J-vM9JZV,C,0,t,2658,0,50,0
-J-vM9JZV,C,0,t,2129,0,55,0
-J-vM9JZV,C,0,f,2055,0,55,0
-J-vM9JZV,C,0,f,1984,0,55,0
-J-vM9JZV,C,0,t,2053,0,2,0
-J-vM9JZV,C,0,t,2293,0,19,0
-J-vM9JZV,C,0,t,2081,0,55,0
-J5E4okWV,C,1,f,5152,0,4,0
-J5E4okWV,C,1,t,1218,0,54,0
-J5E4okWV,C,1,t,1409,0,4,0
-J5E4okWV,C,1,t,1255,0,54,0
-J5E4okWV,C,1,t,1401,0,11,0
-J5E4okWV,C,1,t,1536,0,54,0
ZyZnkcJbN,C,0,f,3948,0,16,0
-J5E4okWV,C,1,f,2068,0,55,0
ZyZnkcJbN,C,0,t,1935,0,50,0
-J5E4okWV,C,1,f,1263,0,55,0
ZyZnkcJbN,C,0,t,1869,0,2,0
-J5E4okWV,C,1,f,1655,0,54,0
ZyZnkcJbN,C,0,t,1782,0,19,0
ZyZnkcJbN,C,0,f,1412,0,16,0
-J5E4okWV,C,1,t,2109,0,4,0
ZyZnkcJbN,C,0,t,1235,0,2,0
-J5E4okWV,C,1,t,1186,0,55,0
-J5E4okWV,C,1,f,1292,0,54,0
ZyZnkcJbN,C,0,f,1508,0,2,0
-J5E4okWV,C,1,f,1248,0,54,0
ZyZnkcJbN,C,0,t,2327,0,55,0
-J5E4okWV,C,1,t,1953,0,4,0
ZyZnkcJbN,C,0,t,1614,0,19,0
-J5E4okWV,C,1,f,1457,0,11,0
-J5E4okWV,C,1,t,2024,0,15,0
ZyZnkcJbN,C,0,t,3523,0,55,0
-J5E4okWV,C,1,t,1503,0,11,0
ZyZnkcJbN,C,0,t,1580,0,16,0
ZyZnkcJbN,C,0,f,1446,0,16,0
-J5E4okWV,C,1,t,1608,0,15,0
-kTe8oJbE,R,0,f,2488,0,19,0
-kTe8oJbE,R,0,f,1504,0,19,0
-kTe8oJbE,R,0,t,2751,0,50,0
-kTe8oJbE,R,0,f,1481,0,55,0
-kTe8oJbE,R,0,t,2086,0,2,0
-J5E4okWV,C,1,f,12015,0,23,0
-kTe8oJbE,R,0,t,2993,0,55,0
ZyZnkcJbN,C,0,t,19027,0,0,0
-kTe8oJbE,R,0,t,2264,0,19,0
-kTe8oJbE,R,0,f,1624,0,16,0
-kTe8oJbE,R,0,t,2495,0,50,0
-kTe8oJbE,R,0,t,1647,0,0,0
-kTe8oJbE,R,0,t,3145,0,19,0
-kTe8oJbE,R,0,t,2120,0,2,0
ZyZnkcJbN,C,0,t,20906,0,0,0
ZyZnkcJbN,C,0,t,24335,0,0,0
-kTe8oJbE,R,0,t,3312,0,19,0
ZyZnkcJbN,C,0,f,2031,0,2,0
-kTe8oJbE,R,0,t,1910,0,2,0
-kTe8oJbE,R,0,f,1240,0,2,0
ZyZnkcJbN,C,0,t,2256,0,55,0
-kTe8oJbE,R,0,t,3107,0,55,0
ZyZnkcJbN,C,0,f,1918,0,50,0
-J5E4okWV,C,1,f,20166,0,23,0
ZyZnkcJbN,C,0,f,1628,0,50,0
ZyZnkcJbN,C,0,f,1074,0,50,0
-J5E4okWV,C,1,t,2281,0,55,0
ZyZnkcJbN,C,0,t,1445,0,0,0
ZyZnkcJbN,C,0,t,1734,0,19,0
ZyZnkcJbN,C,0,t,1252,0,0,0
-J5E4okWV,C,1,t,2551,0,15,0
-J5E4okWV,C,1,f,1768,0,15,0
-J5E4okWV,C,1,t,1735,0,55,0
-kTe8oJbE,R,0,t,20553,0,0,0
-J5E4okWV,C,1,t,1995,0,11,0
-kTe8oJbE,R,0,t,2400,0,55,0
ZyZnkcJbN,C,0,f,13935,0,2,0
-J5E4okWV,C,1,t,2923,0,23,0
-kTe8oJbE,R,0,f,1081,0,55,0
ZyZnkcJbN,C,0,f,1156,0,0,0
ZyZnkcJbN,C,0,f,966,0,0,0
-J5E4okWV,C,1,t,1343,0,4,0
-kTe8oJbE,R,0,t,2152,0,16,0
ZyZnkcJbN,C,0,t,1308,0,50,0
-J5E4okWV,C,1,f,1284,0,4,0
-kTe8oJbE,R,0,t,2296,0,50,0
ZyZnkcJbN,C,0,f,1912,0,55,0
-J5E4okWV,C,1,f,1391,0,11,0
-kTe8oJbE,R,0,f,1375,0,55,0
ZyZnkcJbN,C,0,t,1743,0,19,0
-J5E4okWV,C,1,t,2964,0,15,0
-kTe8oJbE,R,0,t,2214,0,16,0
ZyZnkcJbN,C,0,f,1701,0,19,0
ZyZnkcJbN,C,0,t,1205,0,0,0
-J5E4okWV,C,1,f,1442,0,23,0
-kTe8oJbE,R,0,f,1568,0,19,0
ZyZnkcJbN,C,0,t,2174,0,55,0
-J5E4okWV,C,1,f,1848,0,15,0
-kTe8oJbE,R,0,f,1351,0,19,0
ZyZnkcJbN,C,0,t,1636,0,2,0
-J5E4okWV,C,1,t,1528,0,54,0
-kTe8oJbE,R,0,t,2112,0,0,0
ZyZnkcJbN,C,0,t,1692,0,16,0
-J5E4okWV,C,1,t,1693,0,23,0
-kTe8oJbE,R,0,f,1097,0,2,0
ZyZnkcJbN,C,0,t,1965,0,55,0
-J5E4okWV,C,1,f,1268,0,23,0
-kTe8oJbE,R,0,t,2349,0,16,0
ZyZnkcJbN,C,0,t,985,0,0,0
-J5E4okWV,C,1,t,1529,0,11,0
-kTe8oJbE,R,0,t,2232,0,2,0
ZyZnkcJbN,C,0,t,3026,0,55,0
-J5E4okWV,C,1,f,1364,0,4,0
ZyZnkcJbN,C,0,t,1677,0,19,0
-J5E4okWV,C,1,t,1433,0,23,0
-kTe8oJbE,R,0,t,2936,0,50,0
ZyZnkcJbN,C,0,f,1862,0,16,0
-J5E4okWV,C,1,t,1495,0,55,0
-kTe8oJbE,R,0,t,1942,0,0,0
ZyZnkcJbN,C,0,t,1214,0,2,0
-J5E4okWV,C,1,t,1557,0,11,0
-kTe8oJbE,R,0,t,3017,0,16,0
-kTe8oJbE,R,0,t,1977,0,55,0
-kTe8oJbE,R,0,t,1896,0,0,0
-kTe8oJbE,R,0,t,2671,0,50,0
-kTe8oJbE,R,0,f,1322,0,50,0
-kTe8oJbE,R,0,t,2061,0,0,0
-kTe8oJbE,R,0,f,1207,0,2,0
-kTe8oJbE,R,0,t,3631,0,16,0
-kTe8oJbE,R,0,f,1026,0,16,0
-J-vM9JZV,R,0,f,2811,0,50,0
-J-vM9JZV,R,0,t,2239,0,16,0
-J-vM9JZV,R,0,t,2399,0,2,0
-J-vM9JZV,R,0,t,2221,0,50,0
-J-vM9JZV,R,0,t,2319,0,19,0
-J-vM9JZV,R,0,t,2023,0,0,0
-J-vM9JZV,R,0,f,1029,0,0,0
-J-vM9JZV,R,0,t,2746,0,55,0
-J-vM9JZV,R,0,t,2596,0,19,0
-J-vM9JZV,R,0,t,2661,0,55,0
-J-vM9JZV,R,0,t,1911,0,0,0
-J-vM9JZV,R,0,f,1201,0,2,0
-J-vM9JZV,R,0,t,2504,0,50,0
-J-vM9JZV,R,0,f,1345,0,55,0
-J-vM9JZV,R,0,f,1476,0,55,0
-J-vM9JZV,R,0,t,2209,0,19,0
-J-vM9JZV,R,0,t,1999,0,2,0
-J-vM9JZV,R,0,t,2122,0,50,0
-J-vM9JZV,R,0,t,2356,0,19,0
-kTe8oJbE,C,0,f,1232,0,16,0
-J-vM9JZV,R,0,t,2676,0,55,0
-kTe8oJbE,C,0,f,1399,0,19,0
-J-vM9JZV,R,0,t,1944,0,2,0
-kTe8oJbE,C,0,f,1394,0,19,0
-J-vM9JZV,R,0,f,1088,0,0,0
-kTe8oJbE,C,0,f,1248,0,19,0
-J-vM9JZV,R,0,t,2356,0,16,0
-kTe8oJbE,C,0,t,1280,0,2,0
-J-vM9JZV,R,0,t,1943,0,2,0
-kTe8oJbE,C,0,t,1893,0,55,0
-J-vM9JZV,R,0,f,1118,0,0,0
-kTe8oJbE,C,0,f,1318,0,55,0
-J5E4okWV,R,1,f,2231,0,55,0
-J-vM9JZV,R,0,f,1066,0,2,0
-kTe8oJbE,C,0,f,1569,0,50,0
-J-vM9JZV,R,0,f,1163,0,2,0
-J5E4okWV,R,1,f,1157,0,54,0
-kTe8oJbE,C,0,f,1216,0,55,0
-kTe8oJbE,C,0,f,1287,0,50,0
-J-vM9JZV,R,0,t,2467,0,50,0
-J5E4okWV,R,1,t,2333,0,23,0
-kTe8oJbE,C,0,t,1503,0,19,0
-J-vM9JZV,R,0,t,3062,0,16,0
-kTe8oJbE,C,0,t,1630,0,55,0
-J5E4okWV,R,1,t,3028,0,11,0
-kTe8oJbE,C,0,t,1248,0,2,0
-J-vM9JZV,R,0,t,2424,0,50,0
-kTe8oJbE,C,0,f,1096,0,0,0
-J5E4okWV,R,1,t,2664,0,23,0
